,artist_id,artist_name,duration_ms_x,track_id,track_name,popularity,album_id,album_name,album_release_date,album_type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms_y,time_signature
39,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",199893,5qWUPfNwa1QJ99cXYPgStB,Tomboy,5,1eCF24GjYAFhfenifr8U54,Live It Up,1990-06-22,album,0.83,0.553,9,-11.945,0,0.0293,0.0809,1.2e-06,0.349,0.781,123.296,199893,4
40,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",186906,0JuJP8M424WoSZojZk56Fe,Haven't We Lost Enough?,30,1eCF24GjYAFhfenifr8U54,Live It Up,1990-06-22,album,0.374,0.22,2,-17.06,1,0.0355,0.768,0.0,0.117,0.539,80.098,186907,1
41,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",284560,0zGvuLcPz96B3pNa8RXRzY,Yours and Mine,7,1eCF24GjYAFhfenifr8U54,Live It Up,1990-06-22,album,0.668,0.378,2,-13.601,0,0.0396,0.0763,0.00123,0.203,0.455,138.899,284560,4
42,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",284040,1C6d9iyljEB2vmh6XEZz0C,(Got to Keep) Open,5,1eCF24GjYAFhfenifr8U54,Live It Up,1990-06-22,album,0.554,0.829,4,-13.631,1,0.036,0.0974,1.12e-06,0.0469,0.883,98.032,284040,4
43,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",197293,3xdaI5OE7hz6XqAn2BByOm,Straight Line,18,1eCF24GjYAFhfenifr8U54,Live It Up,1990-06-22,album,0.697,0.575,9,-13.282,1,0.0299,0.029,2.92e-06,0.123,0.746,123.188,197293,4
44,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",200306,16ca8Xti9H2NsExoYru2BB,House of Broken Dreams,7,1eCF24GjYAFhfenifr8U54,Live It Up,1990-06-22,album,0.629,0.223,0,-17.348,1,0.0312,0.36,0.00303,0.189,0.165,77.43,200307,4
45,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",233026,4SXkcUT4A11fZ2pNqJ9YhD,Arrows,6,1eCF24GjYAFhfenifr8U54,Live It Up,1990-06-22,album,0.403,0.265,9,-16.947,0,0.0287,0.764,0.00288,0.113,0.109,100.14,233027,3
46,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",304506,6yjmrjrxnftG0bIvI9d9W6,After the Dolphin,6,1eCF24GjYAFhfenifr8U54,Live It Up,1990-06-22,album,0.645,0.536,7,-13.075,1,0.0316,0.0187,0.000333,0.395,0.556,113.366,304507,4
47,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",141026,1KHehOVBdMmOxKi5Zcv0Ju,War Games,10,6foKl7yAjPqOXJNLxBsm7x,Allies,1983-06-06,album,0.437,0.582,5,-13.563,1,0.0424,0.00589,1.77e-05,0.321,0.401,174.095,141027,4
48,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",152666,1dhyJbYvZ3PzgKhzspGSfc,Raise a Voice,7,6foKl7yAjPqOXJNLxBsm7x,Allies,1983-06-06,album,0.646,0.342,7,-14.776,1,0.0265,0.313,0.000138,0.206,0.583,110.863,152667,4
49,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",317933,2lFBtjiixfAOG2E4KoCEWb,"Turn Your Back on Love - Live at the New Universal Amphitheatre, Universal City, California, 1982",6,6foKl7yAjPqOXJNLxBsm7x,Allies,1983-06-06,album,0.634,0.475,0,-14.335,1,0.0273,0.105,1.3e-05,0.678,0.785,104.586,317933,4
50,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",375533,7xTjwgc0btlqw86Dnf0pu1,"Barrel of Pain (Half Life) - Live at the New Universal Amphitheatre, Universal City, California, 1982",7,6foKl7yAjPqOXJNLxBsm7x,Allies,1983-06-06,album,0.523,0.445,9,-16.281,0,0.11,0.21,5.12e-06,0.705,0.725,81.425,375533,4
51,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",285080,6elYZ25UJunfFjm3iBsb0G,"Shadow Captain - Live in Houston, Texas, 1977",5,6foKl7yAjPqOXJNLxBsm7x,Allies,1983-06-06,album,0.431,0.393,4,-15.758,1,0.0366,0.0586,1.11e-06,0.694,0.425,142.249,285080,4
52,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",299426,2vwDq27zFfWea2IhLPSlX0,"Dark Star - Live at the New Universal Amphitheatre, Universal City, California, 1982",8,6foKl7yAjPqOXJNLxBsm7x,Allies,1983-06-06,album,0.491,0.625,2,-15.402,1,0.0377,0.0237,2.07e-05,0.709,0.731,95.711,299427,4
53,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",182160,0JlQWr5qN65pZZD5CJ4vCV,"Blackbird - Live at the New Universal Amphitheatre, Universal City, California, 1982",25,6foKl7yAjPqOXJNLxBsm7x,Allies,1983-06-06,album,0.343,0.0488,9,-25.922,1,0.0404,0.939,1.49e-06,0.873,0.385,168.544,182160,4
54,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",239466,590OCTHTS7SqHR8rWzqNqg,"He Played Real Good for Free - Live in Houston, Texas, 1977",6,6foKl7yAjPqOXJNLxBsm7x,Allies,1983-06-06,album,0.35,0.0488,0,-22.933,1,0.0409,0.901,2.25e-06,0.753,0.151,86.954,239467,3
55,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",201546,082aF7LwTC8AJ9omOg0PLL,"Wasted on the Way - Live at the New Universal Amphitheatre, Universal City, California, 1982",13,6foKl7yAjPqOXJNLxBsm7x,Allies,1983-06-06,album,0.48,0.19,2,-19.292,1,0.0378,0.921,0.0,0.716,0.417,81.762,201547,4
56,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",346226,13eaSjUJpaVKqZqtTRFldI,"For What It's Worth - Live at the New Universal Amphitheatre, Universal City, California, 1982",8,6foKl7yAjPqOXJNLxBsm7x,Allies,1983-06-06,album,0.417,0.421,9,-15.818,1,0.0398,0.0849,0.0113,0.694,0.603,170.502,346227,4
57,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",289506,7LLmRvSLSsYCZIACdPRqvG,Turn Your Back on Love - 2005 Remaster,25,7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),1982-06-21,album,0.752,0.478,0,-11.915,1,0.0308,0.215,0.000188,0.107,0.653,110.487,289507,4
58,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",171080,3LMe4h7CrPLJrViTVzfDot,Wasted on the Way - 2005 Remaster,46,7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),1982-06-21,album,0.526,0.543,2,-12.895,1,0.0403,0.394,2.84e-05,0.234,0.744,153.668,171080,4
59,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",281000,5AoZknxgY6F25gAcVahO41,Southern Cross - 2005 Remaster,64,7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),1982-06-21,album,0.668,0.447,2,-11.124,1,0.0312,0.48,2.89e-06,0.153,0.588,81.415,281000,4
60,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",201413,09jwJb89vbLEP7mBoBlj4z,Into the Darkness - 2005 Remaster,21,7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),1982-06-21,album,0.748,0.561,0,-11.735,1,0.0293,0.162,0.00128,0.0736,0.96,97.46,201413,4
61,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",248600,0ipR763CqQVXbZLKoxJv7V,Delta - 2005 Remaster,23,7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),1982-06-21,album,0.495,0.19,10,-14.046,1,0.0308,0.914,0.00018,0.15,0.185,120.871,248600,4
62,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",191080,7jtsXJuWDWbTDvUMsiuD6t,Since I Met You - 2005 Remaster,18,7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),1982-06-21,album,0.6,0.642,9,-11.382,1,0.0329,0.43,0.000531,0.11,0.779,143.655,191080,4
63,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",237013,7HOmCnPcSoTpaUa2XVXxfo,Too Much Love to Hide - 2005 Remaster,31,7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),1982-06-21,album,0.688,0.74,2,-10.276,1,0.0287,0.0281,9.39e-05,0.0851,0.934,122.698,237013,4
64,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",186920,05uSzRwX6Np2ibeX1ed5pL,Song for Susan - 2005 Remaster,21,7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),1982-06-21,album,0.582,0.22,9,-14.894,0,0.0266,0.673,0.00126,0.0821,0.167,98.055,186920,3
65,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",182026,38I979EeZO48XPMYCGqOKe,You Are Alive - 2005 Remaster,18,7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),1982-06-21,album,0.486,0.29,4,-15.099,1,0.0386,0.629,0.00147,0.129,0.218,137.647,182027,4
66,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",265733,3NSFZn3RNJ4BEYoPTwqOLp,Might as Well Have a Good Time - 2005 Remaster,23,7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),1982-06-21,album,0.475,0.142,7,-15.15,1,0.0391,0.961,0.0089,0.115,0.275,134.515,265733,4
67,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",149173,346cqDF8uFNTOag1JrLpi9,Daylight Again - 2005 Remaster,33,7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),1982-06-21,album,0.373,0.112,2,-16.381,0,0.0334,0.815,5.11e-06,0.179,0.37,156.157,149173,4
68,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",152080,2rAjprmBAeyqhWgxtdhxU6,Raise a Voice,23,7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),1982-06-21,album,0.662,0.463,7,-11.548,1,0.0245,0.138,1.57e-05,0.12,0.608,110.517,152080,4
69,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",268906,2vbnYjkmBKBsMugqYNcx3H,Feel Your Love,15,7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),1982-06-21,album,0.695,0.439,9,-13.262,0,0.0325,0.558,0.00131,0.102,0.469,120.282,268907,4
70,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",245400,5HqSwk6BUuFDI5UBMytoJA,Tomorrow Is Another Day,14,7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),1982-06-21,album,0.646,0.491,7,-11.515,1,0.038,0.146,0.000463,0.0956,0.733,118.082,245400,4
71,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",255680,1IY3PNRF5Rg5QUjuWPSQWH,Might as Well Have a Good Time - Original Demo Version,16,7mepsTLhRL4ghKLZ4oB31u,Daylight Again (Deluxe Edition),1982-06-21,album,0.504,0.119,7,-15.387,1,0.0367,0.934,0.00177,0.093,0.308,134.183,255680,4
72,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",274040,7yw2UnCNLPTlPOQaaPHYCN,Shadow Captain,35,63AF6wD9Mt1vQgKPNZaAXx,CSN,1977-06-17,album,0.62,0.301,4,-16.401,1,0.0292,0.307,0.00667,0.103,0.3,143.193,274040,4
73,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",177666,1G4etVz1VBjfowHWgeCJsA,See the Changes,37,63AF6wD9Mt1vQgKPNZaAXx,CSN,1977-06-17,album,0.453,0.156,0,-18.645,1,0.0296,0.771,7.63e-05,0.564,0.522,166.193,177667,4
74,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",154000,16LZtAsJhnyta6i2zmVCZL,Carried Away,40,63AF6wD9Mt1vQgKPNZaAXx,CSN,1977-06-17,album,0.457,0.183,9,-16.153,0,0.039,0.808,3.27e-06,0.114,0.297,87.788,154000,5
75,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",212026,3xYaDMMS4PnZRoi6JYll8w,Fair Game,29,63AF6wD9Mt1vQgKPNZaAXx,CSN,1977-06-17,album,0.68,0.576,7,-16.649,1,0.093,0.342,0.0016,0.14,0.753,86.562,212027,4
76,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",186106,75e1X3r4jlejuMxrbpjl1d,Anything at All,25,63AF6wD9Mt1vQgKPNZaAXx,CSN,1977-06-17,album,0.458,0.0895,7,-20.643,0,0.0403,0.646,0.00186,0.092,0.0493,95.549,186107,4
77,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",317626,5LiXhJO9wanLPzl99rd8d0,Cathedral,39,63AF6wD9Mt1vQgKPNZaAXx,CSN,1977-06-17,album,0.417,0.189,11,-16.35,1,0.0366,0.704,5.39e-05,0.117,0.154,101.532,317627,4
78,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",285706,40lm5PFVQopOYaIXmyWNS9,Dark Star,45,63AF6wD9Mt1vQgKPNZaAXx,CSN,1977-06-17,album,0.676,0.491,9,-15.126,0,0.0641,0.442,0.0021,0.105,0.648,100.718,285707,4
79,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",133960,4dAN7KcWCWx5jV6dpwtfvN,Just a Song Before I Go,56,63AF6wD9Mt1vQgKPNZaAXx,CSN,1977-06-17,album,0.671,0.233,11,-18.003,0,0.0378,0.875,0.00016,0.12,0.486,108.065,133960,4
80,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",242866,5P6R9ZII7Q9Hi2PEXrErxe,Run from Tears,25,63AF6wD9Mt1vQgKPNZaAXx,CSN,1977-06-17,album,0.582,0.505,2,-14.587,1,0.0384,0.347,0.0173,0.133,0.7,96.981,242867,4
81,2pdvghEHZJtgSXZ7cvNLou,"Crosby, Stills & Nash",154600,6SvmZn0i3anxzQ5a0X1CJ2,Cold Rain,25,63AF6wD9Mt1vQgKPNZaAXx,CSN,1977-06-17,album,0.35,0.0444,9,-21.421,0,0.0376,0.948,0.00051,0.1,0.165,88.158,154600,4
